Trace
Swept SA
A.14.05,N9020A
4944290288.15368,-63.6578330993652
4945357524.01281,-84.7570877075195
4946424759.87193,-63.0411529541016
4947491995.73106,-74.9617919921875
4948559231.59018,-63.3174209594727
4949626467.44931,-89.0519256591797
4950693703.30843,-62.8322944641113
4951760939.16756,-80.5479049682617
4952828175.02668,-64.0882339477539
4953895410.88581,-74.6734924316406
4954962646.74493,-62.1207427978516
4956029882.60406,-83.6206588745117
4957097118.46318,-61.6838188171387
4958164354.32231,-84.4215621948242
4959231590.18143,-61.7762413024902
4960298826.04056,-79.5913848876953
4961366061.89968,-62.150146484375
4962433297.7588,-82.5235977172852
4963500533.61793,-61.3937187194824
4964567769.47705,-75.9611740112305
4965635005.33618,-62.3526344299316
4966702241.1953,-78.1760940551758
4967769477.05443,-60.714282989502
4968836712.91355,-78.9395217895508
4969903948.77268,-60.9639854431152
4970971184.6318,-80.0924530029297
4972038420.49093,-60.1539077758789
4973105656.35005,-76.4153900146484
4974172892.20918,-62.224781036377
4975240128.0683,-80.682991027832
4976307363.92743,-62.137882232666
4977374599.78655,-87.4692153930664
4978441835.64568,-63.6465301513672
4979509071.5048,-76.9542999267578
4980576307.36393,-61.2335548400879
4981643543.22305,-81.8973083496094
4982710779.08218,-63.0920333862305
4983778014.9413,-74.7748641967773
4984845250.80043,-59.9404487609863
4985912486.65955,-77.7519149780273
4986979722.51868,-61.8180313110352
4988046958.3778,-73.9102249145508
4989114194.23693,-60.6412200927734
4990181430.09605,-91.6256866455078
4991248665.95518,-61.3723068237305
4992315901.8143,-80.1627044677734
4993383137.67343,-60.7430229187012
4994450373.53255,-68.5321578979492
4995517609.39168,-23.1368789672852
4996584845.2508,-10.4426002502441
4997652081.10993,-2.56803417205811
4998719316.96905,1.72298145294189
4999786552.82817,2.76778244972229
5000853788.6873,0.687633275985718
5001921024.54642,2.69593596458435
5002988260.40555,-4.42661237716675
5004055496.26467,-12.5589637756348
5005122732.1238,-25.410343170166
5006189967.98292,-44.8901138305664
5007257203.84205,-77.1107406616211
5008324439.70117,-59.9972915649414
5009391675.5603,-73.8908081054688
5010458911.41942,-59.9030418395996
5011526147.27855,-75.8992156982422
5012593383.13767,-58.7541580200195
5013660618.9968,-89.0602798461914
5014727854.85592,-61.778980255127
5015795090.71505,-79.8954467773438
5016862326.57417,-62.7004127502441
5017929562.4333,-83.5927352905273
5018996798.29242,-62.1049385070801
5020064034.15155,-84.013671875
5021131270.01067,-59.7397346496582
5022198505.8698,-78.0590438842773
5023265741.72892,-58.0903587341309
5024332977.58805,-75.6232833862305
5025400213.44717,-61.0644683837891
5026467449.3063,-82.0251388549805
5027534685.16542,-62.5540084838867
