Trace
Swept SA
A.14.05,N9020A
4840875134.81323,-63.0106239318848
4841302029.16115,-73.1768341064453
4841728923.50907,-61.5830497741699
4842155817.85699,-73.2345657348633
4842582712.20491,-59.4073104858398
4843009606.55283,-87.7161636352539
4843436500.90075,-63.0441818237305
4843863395.24867,-76.9769439697266
4844290289.59659,-65.8424911499023
4844717183.9445,-76.1086578369141
4845144078.29242,-65.9347686767578
4845570972.64034,-81.7379455566406
4845997866.98826,-64.9055252075195
4846424761.33618,-76.0594940185547
4846851655.6841,-62.9414520263672
4847278550.03202,-71.8744430541992
4847705444.37994,-66.5371704101563
4848132338.72785,-78.6921157836914
4848559233.07577,-63.2487335205078
4848986127.42369,-81.9879837036133
4849413021.77161,-59.559024810791
4849839916.11953,-80.5177841186523
4850266810.46745,-61.3908958435059
4850693704.81537,-87.8344802856445
4851120599.16329,-63.1147270202637
4851547493.51121,-75.2755584716797
4851974387.85913,-62.8049926757813
4852401282.20704,-74.3065872192383
4852828176.55496,-64.0106964111328
4853255070.90288,-79.0524749755859
4853681965.2508,-62.7999267578125
4854108859.59872,-74.8483123779297
4854535753.94664,-61.3260536193848
4854962648.29456,-79.6941604614258
4855389542.64248,-63.8450889587402
4855816436.99039,-83.3626327514648
4856243331.33831,-61.8023719787598
4856670225.68623,-76.9749755859375
4857097120.03415,-62.7530517578125
4857524014.38207,-74.3053588867188
4857950908.72999,-64.8186340332031
4858377803.07791,-77.9348831176758
4858804697.42583,-62.9023246765137
4859231591.77375,-73.5947494506836
4859658486.12167,-61.823844909668
4860085380.46958,-77.711540222168
4860512274.8175,-60.0530548095703
4860939169.16542,-77.0843124389648
4861366063.51334,-62.5764999389648
4861792957.86126,-76.7032852172852
4862219852.20918,-62.1837158203125
4862646746.5571,-81.2772064208984
4863073640.90502,-61.7710914611816
4863500535.25293,-81.1629638671875
4863927429.60085,-61.3158378601074
4864354323.94877,-84.6227188110352
4864781218.29669,-62.2231559753418
4865208112.64461,-73.4263687133789
4865635006.99253,-62.1331672668457
4866061901.34045,-76.0086059570313
4866488795.68837,-60.5431709289551
4866915690.03629,-75.4350280761719
4867342584.3842,-61.4005165100098
4867769478.73212,-74.3940277099609
4868196373.08004,-62.3004837036133
4868623267.42796,-77.9287490844727
4869050161.77588,-63.0284805297852
4869477056.1238,-85.0257034301758
4869903950.47172,-62.8400077819824
4870330844.81964,-80.0843963623047
4870757739.16756,-64.6395416259766
4871184633.51548,-75.6656265258789
4871611527.86339,-61.4517936706543
4872038422.21131,-75.4962692260742
4872465316.55923,-64.6829833984375
4872892210.90715,-74.9954452514648
4873319105.25507,-63.2193946838379
4873745999.60299,-87.1443557739258
4874172893.95091,-60.8253784179688
4874599788.29883,-80.4553680419922
4875026682.64674,-63.5715103149414
4875453576.99466,-79.7017364501953
4875880471.34258,-61.8359985351563
4876307365.6905,-78.2153625488281
4876734260.03842,-63.7567939758301
4877161154.38634,-76.9509429931641
4877588048.73426,-64.9566192626953
4878014943.08218,-88.7955932617188
4878441837.4301,-56.9778213500977
4878868731.77802,-76.8400497436523
4879295626.12593,-60.5367889404297
4879722520.47385,-75.0729370117188
4880149414.82177,-61.2618446350098
4880576309.16969,-85.213264465332
4881003203.51761,-61.6730842590332
4881430097.86553,-73.4025039672852
4881856992.21345,-63.8400840759277
4882283886.56137,-77.0445251464844
4882710780.90928,-63.08056640625
4883137675.2572,-83.7526931762695
4883564569.60512,-62.2644577026367
4883991463.95304,-73.5169067382813
4884418358.30096,-62.893238067627
4884845252.64888,-80.9835357666016
4885272146.9968,-65.7150650024414
4885699041.34472,-80.7046661376953
4886125935.69264,-66.7737808227539
4886552830.04056,-75.4319076538086
4886979724.38847,-62.7577629089355
4887406618.73639,-80.7010726928711
4887833513.08431,-60.3100967407227
