Trace
Swept SA
A.14.05,N9020A
4711312700.10672,-63.1574516296387
4711953041.6222,-69.8885192871094
4712593383.13767,-59.142391204834
4713233724.65315,-83.601188659668
4713874066.16862,-61.0850563049316
4714514407.6841,-72.4553756713867
4715154749.19957,-60.6942977905273
4715795090.71505,-76.2324447631836
4716435432.23052,-60.2263717651367
4717075773.746,-74.3122787475586
4717716115.26147,-62.2792816162109
4718356456.77695,-77.5307998657227
4718996798.29242,-58.3586235046387
4719637139.8079,-78.9435729980469
4720277481.32337,-61.7483787536621
4720917822.83885,-81.8791351318359
4721558164.35432,-66.2376022338867
4722198505.8698,-75.8308410644531
4722838847.38527,-62.3897018432617
4723479188.90075,-78.7752227783203
4724119530.41622,-63.1292762756348
4724759871.9317,-77.2526626586914
4725400213.44717,-61.422981262207
4726040554.96265,-74.5277481079102
4726680896.47812,-60.3046379089355
4727321237.9936,-88.080207824707
4727961579.50907,-63.836971282959
4728601921.02455,-75.1029281616211
4729242262.54002,-62.7590484619141
4729882604.0555,-77.3020858764648
4730522945.57097,-62.0140495300293
4731163287.08645,-78.8838958740234
4731803628.60192,-63.8538246154785
4732443970.1174,-78.1594772338867
4733084311.63287,-63.4380798339844
4733724653.14835,-80.9950942993164
4734364994.66382,-62.2352180480957
4735005336.1793,-77.9240188598633
4735645677.69477,-59.6844825744629
4736286019.21025,-73.3419189453125
4736926360.72572,-62.0027008056641
4737566702.2412,-70.9521331787109
4738207043.75667,-59.1513748168945
4738847385.27215,-75.1216583251953
4739487726.78762,-60.9316215515137
4740128068.30309,-72.7083587646484
4740768409.81857,-62.4296493530273
4741408751.33404,-84.3029479980469
4742049092.84952,-63.9093055725098
4742689434.365,-73.4364013671875
4743329775.88047,-60.8338241577148
4743970117.39594,-76.1830902099609
4744610458.91142,-59.6089134216309
4745250800.42689,-73.7447967529297
4745891141.94237,-65.0587005615234
4746531483.45784,-74.5490493774414
4747171824.97332,-64.2732772827148
4747812166.48879,-81.1335754394531
4748452508.00427,-64.4013900756836
4749092849.51974,-76.8425064086914
4749733191.03522,-61.1135101318359
4750373532.55069,-79.4355926513672
4751013874.06617,-61.084342956543
4751654215.58164,-75.5112609863281
4752294557.09712,-60.4459114074707
4752934898.61259,-76.0472564697266
4753575240.12807,-63.2102355957031
4754215581.64354,-84.7094497680664
4754855923.15902,-61.1798362731934
4755496264.67449,-76.8487930297852
4756136606.18997,-60.981632232666
4756776947.70544,-77.1650466918945
4757417289.22092,-60.4049339294434
4758057630.73639,-76.5949630737305
4758697972.25187,-60.1302947998047
4759338313.76734,-76.3232650756836
4759978655.28282,-62.5374412536621
4760618996.79829,-87.3063888549805
4761259338.31377,-63.8914260864258
4761899679.82924,-75.5483703613281
4762540021.34472,-59.2835998535156
4763180362.86019,-95.9746856689453
4763820704.37567,-61.9391555786133
4764461045.89114,-82.0265579223633
4765101387.40662,-61.2654457092285
4765741728.92209,-76.4596405029297
4766382070.43757,-63.5829315185547
4767022411.95304,-88.6311492919922
4767662753.46852,-62.6137771606445
4768303094.98399,-74.0965423583984
4768943436.49947,-61.2117500305176
4769583778.01494,-83.9390411376953
4770224119.53042,-63.1529426574707
4770864461.04589,-75.5565795898438
4771504802.56137,-62.1220588684082
4772145144.07684,-89.2883682250977
4772785485.59232,-64.8540420532227
4773425827.10779,-78.3299560546875
4774066168.62327,-64.1457977294922
4774706510.13874,-81.6888427734375
4775346851.65422,-59.8958854675293
4775987193.16969,-71.9180908203125
4776627534.68517,-59.1185531616211
4777267876.20064,-77.3531723022461
4777908217.71612,-62.5729827880859
4778548559.23159,-86.0080184936523
4779188900.74706,-63.1523399353027
4779829242.26254,-88.3512268066406
4780469583.77802,-62.7380638122559
4781109925.29349,-78.4555358886719
4781750266.80896,-60.5761108398438
4782390608.32444,-72.5365829467773
4783030949.83991,-61.2840843200684
4783671291.35539,-76.2739639282227
4784311632.87086,-63.4516410827637
4784951974.38634,-82.7872009277344
4785592315.90181,-63.7237968444824
4786232657.41729,-81.8437728881836
4786872998.93276,-62.6311721801758
4787513340.44824,-72.7697372436523
4788153681.96371,-63.5853500366211
4788794023.47919,-76.1337738037109
4789434364.99466,-60.9728813171387
4790074706.51014,-70.824821472168
4790715048.02561,-61.0951080322266
4791355389.54109,-83.6871719360352
4791995731.05656,-63.3207244873047
4792636072.57204,-73.7907409667969
4793276414.08751,-63.7082633972168
4793916755.60299,-78.2733535766602
4794557097.11846,-62.1313209533691
4795197438.63394,-87.8711166381836
4795837780.14941,-60.3566780090332
4796478121.66489,-67.0777816772461
4797118463.18036,-48.5442695617676
4797758804.69584,-48.378288269043
4798399146.21131,-38.5875816345215
4799039487.72679,-36.0352592468262
4799679829.24226,-34.3876457214355
4800320170.75774,-34.1277809143066
4800960512.27321,-33.8850021362305
4801600853.78869,-34.5910301208496
4802241195.30416,-36.3112678527832
4802881536.81964,-39.1655120849609
4803521878.33511,-43.0758628845215
4804162219.85059,-54.6141166687012
4804802561.36606,-48.0178146362305
4805442902.88154,-80.2239532470703
4806083244.39701,-59.9872283935547
4806723585.91249,-76.2849349975586
4807363927.42796,-63.5482330322266
4808004268.94344,-72.9360656738281
4808644610.45891,-63.1567535400391
4809284951.97439,-83.8862075805664
4809925293.48986,-62.0675277709961
4810565635.00534,-81.614013671875
4811205976.52081,-63.6581611633301
4811846318.03629,-79.2183532714844
4812486659.55176,-61.336727142334
4813127001.06724,-76.4023056030273
4813767342.58271,-62.2879676818848
4814407684.09819,-77.2381591796875
4815048025.61366,-64.7965393066406
4815688367.12914,-78.8824462890625
4816328708.64461,-64.5079345703125
4816969050.16009,-79.9740600585938
4817609391.67556,-62.0167350769043
4818249733.19104,-74.7070007324219
4818890074.70651,-61.4811973571777
4819530416.22198,-81.4517440795898
4820170757.73746,-63.8677673339844
4820811099.25293,-79.8806762695313
4821451440.76841,-60.7489242553711
4822091782.28389,-76.3083801269531
4822732123.79936,-59.5806083679199
4823372465.31483,-78.2922058105469
4824012806.83031,-64.3491058349609
4824653148.34578,-81.6628570556641
4825293489.86126,-64.3463973999023
4825933831.37673,-82.7897491455078
4826574172.89221,-61.8368225097656
4827214514.40768,-80.2096176147461
4827854855.92316,-58.9009819030762
4828495197.43863,-80.6515426635742
4829135538.95411,-61.5778503417969
4829775880.46958,-75.5513153076172
4830416221.98506,-61.3142395019531
4831056563.50053,-77.0530166625977
4831696905.01601,-62.3536720275879
4832337246.53148,-75.8082656860352
4832977588.04696,-61.4389038085938
4833617929.56243,-77.4268264770508
4834258271.07791,-60.5910186767578
4834898612.59338,-81.4978713989258
4835538954.10886,-63.7228164672852
4836179295.62433,-71.9711227416992
4836819637.13981,-61.8342590332031
4837459978.65528,-74.0379943847656
4838100320.17076,-63.5513038635254
4838740661.68623,-78.5720520019531
4839381003.20171,-61.1019897460938
4840021344.71718,-76.2785415649414
4840661686.23266,-63.781063079834
4841302027.74813,-82.5852661132813
4841942369.26361,-61.7844734191895
4842582710.77908,-73.5575332641602
4843223052.29456,-61.8780403137207
4843863393.81003,-74.940185546875
4844503735.32551,-58.2476844787598
4845144076.84098,-83.9646987915039
4845784418.35646,-65.3532791137695
4846424759.87193,-79.3113098144531
4847065101.38741,-63.0480194091797
4847705442.90288,-79.8605422973633
4848345784.41836,-63.2981262207031
4848986125.93383,-84.0263900756836
4849626467.44931,-62.1386299133301
4850266808.96478,-75.5888137817383
4850907150.48026,-62.2954025268555
4851547491.99573,-78.0452041625977
4852187833.51121,-63.2018089294434
4852828175.02668,-86.0555114746094
4853468516.54216,-61.9034080505371
4854108858.05763,-81.5219192504883
4854749199.57311,-62.6929588317871
4855389541.08858,-77.9334564208984
4856029882.60406,-62.3404197692871
4856670224.11953,-73.093391418457
4857310565.63501,-62.2796516418457
4857950907.15048,-74.0850524902344
4858591248.66596,-61.1671905517578
4859231590.18143,-83.7401428222656
4859871931.69691,-61.0880470275879
4860512273.21238,-73.1352386474609
4861152614.72785,-61.5549621582031
4861792956.24333,-71.2466888427734
4862433297.7588,-65.4327163696289
4863073639.27428,-86.4292373657227
4863713980.78975,-63.9314727783203
4864354322.30523,-74.9784240722656
4864994663.8207,-62.9365997314453
4865635005.33618,-79.2919921875
4866275346.85165,-62.3569679260254
4866915688.36713,-85.5149307250977
4867556029.8826,-58.8493461608887
4868196371.39808,-75.2723541259766
4868836712.91355,-59.6455154418945
4869477054.42903,-83.0636444091797
4870117395.9445,-62.0181198120117
4870757737.45998,-78.9078140258789
4871398078.97545,-61.5141830444336
4872038420.49093,-75.885986328125
4872678762.0064,-65.8747940063477
4873319103.52188,-73.5616073608398
4873959445.03735,-61.8365478515625
4874599786.55283,-78.3168792724609
4875240128.0683,-63.9879379272461
4875880469.58378,-72.68896484375
4876520811.09925,-62.396297454834
4877161152.61473,-73.2359924316406
4877801494.1302,-62.6508178710938
4878441835.64568,-72.8893356323242
4879082177.16115,-57.9165878295898
4879722518.67663,-75.4206848144531
4880362860.1921,-61.1608276367188
4881003201.70758,-74.3699569702148
4881643543.22305,-59.4288139343262
4882283884.73853,-77.0681381225586
4882924226.254,-61.7632026672363
4883564567.76948,-80.4615707397461
4884204909.28495,-63.1083679199219
4884845250.80043,-74.1354675292969
4885485592.3159,-61.6651840209961
4886125933.83138,-73.6793060302734
4886766275.34685,-59.5223388671875
4887406616.86233,-78.752067565918
4888046958.3778,-62.3123893737793
4888687299.89328,-79.4181518554688
4889327641.40875,-62.1795959472656
4889967982.92423,-83.3245697021484
4890608324.4397,-63.3270645141602
4891248665.95518,-77.3306579589844
4891889007.47065,-60.3948974609375
4892529348.98613,-77.4712600708008
4893169690.5016,-65.2310104370117
4893810032.01708,-87.7025451660156
4894450373.53255,-64.3133087158203
4895090715.04803,-87.0023803710938
4895731056.5635,-62.2939300537109
4896371398.07898,-80.8409042358398
4897011739.59445,-56.786548614502
4897652081.10993,-58.5343437194824
4898292422.6254,-47.9050712585449
4898932764.14087,-48.5607490539551
4899573105.65635,-44.6032333374023
4900213447.17183,-45.1405868530273
4900853788.6873,-43.0637702941895
4901494130.20278,-45.0313110351563
4902134471.71825,-43.9841423034668
4902774813.23372,-50.9249992370605
4903415154.7492,-47.4055023193359
4904055496.26467,-63.0627059936523
4904695837.78015,-55.0843505859375
4905336179.29562,-77.6830291748047
4905976520.8111,-63.8722190856934
4906616862.32657,-81.1925811767578
4907257203.84205,-64.6448669433594
4907897545.35752,-78.92626953125
4908537886.873,-61.8435211181641
4909178228.38847,-75.1511306762695
4909818569.90395,-60.378288269043
4910458911.41942,-82.3566818237305
4911099252.9349,-61.5573577880859
4911739594.45037,-84.9247817993164
4912379935.96585,-63.4419631958008
4913020277.48132,-79.1491470336914
4913660618.9968,-59.5749588012695
4914300960.51227,-78.7679443359375
4914941302.02775,-61.1942558288574
4915581643.54322,-89.9634628295898
4916221985.0587,-60.3096237182617
4916862326.57417,-81.6045227050781
4917502668.08965,-62.1714477539063
4918143009.60512,-82.0214614868164
4918783351.1206,-59.8676528930664
4919423692.63607,-81.3301239013672
4920064034.15155,-61.5214920043945
4920704375.66702,-79.2960433959961
4921344717.1825,-60.974193572998
4921985058.69797,-79.2316055297852
4922625400.21345,-62.9609603881836
4923265741.72892,-69.1058807373047
4923906083.2444,-63.6013221740723
4924546424.75987,-78.6191253662109
4925186766.27535,-62.1390266418457
4925827107.79082,-78.4172515869141
4926467449.3063,-58.8011779785156
4927107790.82177,-71.2217178344727
4927748132.33725,-60.7401695251465
4928388473.85272,-77.9444122314453
4929028815.3682,-61.3459892272949
4929669156.88367,-76.1264114379883
4930309498.39915,-62.6264801025391
4930949839.91462,-76.2089538574219
4931590181.4301,-62.5135307312012
4932230522.94557,-79.4906768798828
4932870864.46105,-62.4130744934082
4933511205.97652,-74.8277359008789
4934151547.492,-58.8628273010254
4934791889.00747,-78.513671875
4935432230.52295,-58.8527679443359
4936072572.03842,-72.3014907836914
4936712913.5539,-64.2680130004883
4937353255.06937,-72.7764892578125
4937993596.58485,-61.8966026306152
4938633938.10032,-74.5868682861328
4939274279.6158,-61.5381851196289
4939914621.13127,-74.9523620605469
4940554962.64674,-62.9935913085938
4941195304.16222,-79.8017044067383
4941835645.67769,-64.7223892211914
4942475987.19317,-80.2451019287109
4943116328.70864,-63.1799926757813
4943756670.22412,-88.4428176879883
4944397011.73959,-60.4396438598633
4945037353.25507,-77.3800430297852
4945677694.77054,-60.6882858276367
4946318036.28602,-75.2423477172852
4946958377.80149,-62.7566261291504
4947598719.31697,-84.3756332397461
4948239060.83244,-61.6434288024902
4948879402.34792,-77.2602081298828
4949519743.86339,-61.7965278625488
4950160085.37887,-72.2650756835938
4950800426.89434,-60.3599548339844
4951440768.40982,-74.0041656494141
4952081109.92529,-61.9086990356445
4952721451.44077,-80.5644454956055
4953361792.95624,-61.7722320556641
4954002134.47172,-74.3059539794922
4954642475.98719,-61.327091217041
4955282817.50267,-82.5896530151367
4955923159.01814,-63.0500984191895
4956563500.53362,-76.4490280151367
4957203842.04909,-60.5445709228516
4957844183.56457,-82.3739624023438
4958484525.08004,-62.1701240539551
4959124866.59552,-78.5279083251953
4959765208.11099,-61.829719543457
4960405549.62647,-78.32861328125
4961045891.14194,-61.2129783630371
4961686232.65742,-74.2922134399414
4962326574.17289,-60.7395477294922
4962966915.68837,-84.293098449707
4963607257.20384,-61.5022850036621
4964247598.71932,-83.1464691162109
4964887940.23479,-60.8069076538086
4965528281.75027,-86.5395431518555
4966168623.26574,-63.1967887878418
4966808964.78122,-78.8042068481445
4967449306.29669,-60.7008171081543
4968089647.81217,-73.2597122192383
4968729989.32764,-63.4324493408203
4969370330.84312,-68.5420303344727
4970010672.35859,-61.3936042785645
4970651013.87407,-79.4292526245117
4971291355.38954,-61.311897277832
4971931696.90502,-80.6851272583008
4972572038.42049,-60.6731109619141
4973212379.93597,-77.6151657104492
4973852721.45144,-62.0304069519043
4974493062.96692,-72.0589218139648
4975133404.48239,-60.1826477050781
4975773745.99787,-79.3295211791992
4976414087.51334,-62.3461723327637
4977054429.02882,-76.6145324707031
4977694770.54429,-61.1892547607422
4978335112.05976,-77.9394989013672
4978975453.57524,-60.9987754821777
4979615795.09072,-70.8082809448242
4980256136.60619,-62.3185958862305
4980896478.12167,-79.7684936523438
4981536819.63714,-59.8836212158203
4982177161.15261,-79.0459213256836
4982817502.66809,-60.004020690918
4983457844.18356,-73.6822280883789
4984098185.69904,-61.1180572509766
4984738527.21451,-71.0804214477539
4985378868.72999,-61.7433586120605
4986019210.24546,-73.6408157348633
4986659551.76094,-62.773609161377
4987299893.27641,-75.6250152587891
4987940234.79189,-61.9819564819336
4988580576.30736,-85.6545639038086
4989220917.82284,-61.6195030212402
4989861259.33831,-86.4577178955078
4990501600.85379,-61.4143257141113
4991141942.36926,-80.481086730957
4991782283.88474,-59.1064987182617
4992422625.40021,-77.4486083984375
4993062966.91569,-60.5982894897461
4993703308.43116,-82.72900390625
4994343649.94664,-59.3605270385742
4994983991.46211,-63.8579063415527
4995624332.97759,-30.7654895782471
4996264674.49306,-20.7456684112549
4996905016.00854,-13.1379079818726
4997545357.52401,-7.35279083251953
4998185699.03949,-2.79428243637085
4998826040.55496,0.652266681194305
4999466382.07044,2.96039915084839
5000106723.58591,4.06323575973511
5000747065.10139,4.17831802368164
5001387406.61686,3.96929287910461
5002027748.13234,2.68946528434753
5002668089.64781,0.195522665977478
5003308431.16329,-3.42066812515259
5003948772.67876,-8.25611877441406
5004589114.19424,-14.4556112289429
5005229455.70971,-22.0441341400146
5005869797.22519,-31.2451057434082
5006510138.74066,-62.4530181884766
5007150480.25614,-44.7009315490723
5007790821.77161,-72.3561630249023
5008431163.28709,-59.7192306518555
5009071504.80256,-87.0268325805664
5009711846.31804,-61.5608520507813
5010352187.83351,-77.5276489257813
5010992529.34899,-59.599178314209
