Trace
Swept SA
A.14.05,N9020A
4944290288.15368,-62.8205871582031
4945357524.01281,-78.9325561523438
4946424759.87193,-61.3616523742676
4947491995.73106,-81.6671676635742
4948559231.59018,-61.3240814208984
4949626467.44931,-82.4314117431641
4950693703.30843,-60.6272735595703
4951760939.16756,-77.3610000610352
4952828175.02668,-62.5755043029785
4953895410.88581,-75.1472854614258
4954962646.74493,-59.6466941833496
4956029882.60406,-77.7482528686523
4957097118.46318,-61.605640411377
4958164354.32231,-79.5824584960938
4959231590.18143,-63.1186790466309
4960298826.04056,-75.2093887329102
4961366061.89968,-61.0128860473633
4962433297.7588,-83.0090713500977
4963500533.61793,-64.401481628418
4964567769.47705,-88.8861618041992
4965635005.33618,-60.7846603393555
4966702241.1953,-77.0321731567383
4967769477.05443,-60.4316940307617
4968836712.91355,-79.8284072875977
4969903948.77268,-63.9893226623535
4970971184.6318,-78.6390838623047
4972038420.49093,-62.5155792236328
4973105656.35005,-87.2890853881836
4974172892.20918,-60.5486907958984
4975240128.0683,-73.2751235961914
4976307363.92743,-62.0749549865723
4977374599.78655,-84.4533081054688
4978441835.64568,-62.4973487854004
4979509071.5048,-93.4362411499023
4980576307.36393,-62.5316925048828
4981643543.22305,-74.5555191040039
4982710779.08218,-62.8034210205078
4983778014.9413,-77.831672668457
4984845250.80043,-59.1109008789063
4985912486.65955,-73.894416809082
4986979722.51868,-59.3694038391113
4988046958.3778,-80.4630813598633
4989114194.23693,-62.3552513122559
4990181430.09605,-77.6186828613281
4991248665.95518,-59.8467140197754
4992315901.8143,-76.2103424072266
4993383137.67343,-61.0929718017578
4994450373.53255,-64.1821746826172
4995517609.39168,-21.9375610351563
4996584845.2508,-9.84444904327393
4997652081.10993,-2.40715980529785
4998719316.96905,1.98896181583405
4999786552.82817,3.60334873199463
5000853788.6873,1.81424450874329
5001921024.54642,3.60942578315735
5002988260.40555,-3.34040260314941
5004055496.26467,-11.9085607528687
5005122732.1238,-24.8253383636475
5006189967.98292,-44.4388580322266
5007257203.84205,-82.4970779418945
5008324439.70117,-56.8598213195801
5009391675.5603,-79.2051010131836
5010458911.41942,-60.7790412902832
5011526147.27855,-77.9092102050781
5012593383.13767,-60.0872688293457
5013660618.9968,-81.5043182373047
5014727854.85592,-58.2122459411621
5015795090.71505,-81.1476821899414
5016862326.57417,-63.5146179199219
5017929562.4333,-75.7831802368164
5018996798.29242,-59.9227828979492
5020064034.15155,-78.4000930786133
5021131270.01067,-60.9250411987305
5022198505.8698,-76.3942489624023
5023265741.72892,-61.4032859802246
5024332977.58805,-81.5768280029297
5025400213.44717,-60.4822120666504
5026467449.3063,-82.3894729614258
5027534685.16542,-62.6713905334473
