Trace
Swept SA
A.14.05,N9020A
4840875134.81323,-61.6259117126465
4841302029.16115,-76.0915069580078
4841728923.50907,-63.5327453613281
4842155817.85699,-82.978271484375
4842582712.20491,-63.3317832946777
4843009606.55283,-84.4573669433594
4843436500.90075,-65.7640914916992
4843863395.24867,-73.6983032226563
4844290289.59659,-63.7742958068848
4844717183.9445,-80.0647354125977
4845144078.29242,-63.0787162780762
4845570972.64034,-73.4639434814453
4845997866.98826,-58.6842041015625
4846424761.33618,-78.5684814453125
4846851655.6841,-64.700065612793
4847278550.03202,-82.874153137207
4847705444.37994,-62.5948829650879
4848132338.72785,-79.5768966674805
4848559233.07577,-61.808910369873
4848986127.42369,-90.2169799804688
4849413021.77161,-64.346321105957
4849839916.11953,-78.7354736328125
4850266810.46745,-62.5240821838379
4850693704.81537,-78.2905120849609
4851120599.16329,-62.0144462585449
4851547493.51121,-70.3514022827148
4851974387.85913,-62.3198509216309
4852401282.20704,-73.2371673583984
4852828176.55496,-61.2171211242676
4853255070.90288,-76.8497924804688
4853681965.2508,-62.9593276977539
4854108859.59872,-76.1806716918945
4854535753.94664,-60.7556610107422
4854962648.29456,-80.8251419067383
4855389542.64248,-64.5454025268555
4855816436.99039,-76.8333740234375
4856243331.33831,-63.9828491210938
4856670225.68623,-77.8281555175781
4857097120.03415,-63.689281463623
4857524014.38207,-87.1108093261719
4857950908.72999,-63.8256530761719
4858377803.07791,-82.0136947631836
4858804697.42583,-64.0553588867188
4859231591.77375,-83.6655044555664
4859658486.12167,-62.0038261413574
4860085380.46958,-72.9600982666016
4860512274.8175,-63.5086479187012
4860939169.16542,-79.9806137084961
4861366063.51334,-63.7001419067383
4861792957.86126,-73.4018707275391
4862219852.20918,-64.0702209472656
4862646746.5571,-75.0507431030273
4863073640.90502,-61.0537147521973
4863500535.25293,-75.3061752319336
4863927429.60085,-60.2354049682617
4864354323.94877,-87.0523376464844
4864781218.29669,-60.8671226501465
4865208112.64461,-83.1186294555664
4865635006.99253,-65.4469223022461
4866061901.34045,-83.9509887695313
4866488795.68837,-64.4338531494141
4866915690.03629,-77.9638671875
4867342584.3842,-65.2669372558594
4867769478.73212,-75.4493255615234
4868196373.08004,-62.3768424987793
4868623267.42796,-74.2701568603516
4869050161.77588,-64.040412902832
4869477056.1238,-76.5466613769531
4869903950.47172,-61.3641815185547
4870330844.81964,-97.9631195068359
4870757739.16756,-63.9633255004883
4871184633.51548,-73.4805908203125
4871611527.86339,-62.1895980834961
4872038422.21131,-81.1831283569336
4872465316.55923,-64.3999557495117
4872892210.90715,-75.3055191040039
4873319105.25507,-66.547119140625
4873745999.60299,-74.0381622314453
4874172893.95091,-62.4296760559082
4874599788.29883,-76.714469909668
4875026682.64674,-64.2306747436523
4875453576.99466,-83.8239212036133
4875880471.34258,-62.4936943054199
4876307365.6905,-78.3402328491211
4876734260.03842,-59.4286842346191
4877161154.38634,-91.8384857177734
4877588048.73426,-59.5033187866211
4878014943.08218,-78.5196380615234
4878441837.4301,-64.9349060058594
4878868731.77802,-76.5754013061523
4879295626.12593,-61.2319717407227
4879722520.47385,-74.7561111450195
4880149414.82177,-61.1037635803223
4880576309.16969,-78.6480026245117
4881003203.51761,-64.0101089477539
4881430097.86553,-78.8240661621094
4881856992.21345,-60.4144744873047
4882283886.56137,-78.4342193603516
4882710780.90928,-63.9286155700684
4883137675.2572,-78.8322296142578
4883564569.60512,-62.6906547546387
4883991463.95304,-74.8639831542969
4884418358.30096,-61.7216796875
4884845252.64888,-79.2284393310547
4885272146.9968,-64.0334625244141
4885699041.34472,-75.8525466918945
4886125935.69264,-63.6664047241211
4886552830.04056,-74.2757873535156
4886979724.38847,-61.6604347229004
4887406618.73639,-85.0341949462891
4887833513.08431,-62.119441986084
