Trace
Swept SA
A.14.05,N9020A
4944290288.15368,-60.5555152893066
4945357524.01281,-75.8223037719727
4946424759.87193,-60.8457260131836
4947491995.73106,-84.1181793212891
4948559231.59018,-62.433837890625
4949626467.44931,-72.7581787109375
4950693703.30843,-61.5973892211914
4951760939.16756,-87.9580535888672
4952828175.02668,-61.3180274963379
4953895410.88581,-78.2604751586914
4954962646.74493,-63.8395080566406
4956029882.60406,-79.720085144043
4957097118.46318,-61.6335678100586
4958164354.32231,-73.4861602783203
4959231590.18143,-60.647819519043
4960298826.04056,-78.8899459838867
4961366061.89968,-63.5888404846191
4962433297.7588,-71.4823226928711
4963500533.61793,-61.0398826599121
4964567769.47705,-87.4375991821289
4965635005.33618,-61.6908378601074
4966702241.1953,-84.2683563232422
4967769477.05443,-60.0465888977051
4968836712.91355,-80.0907821655273
4969903948.77268,-61.2957801818848
4970971184.6318,-76.3923797607422
4972038420.49093,-61.6865692138672
4973105656.35005,-87.2942352294922
4974172892.20918,-62.4793701171875
4975240128.0683,-77.0600433349609
4976307363.92743,-59.525463104248
4977374599.78655,-73.7937850952148
4978441835.64568,-62.1592750549316
4979509071.5048,-82.2387466430664
4980576307.36393,-61.9929847717285
4981643543.22305,-81.9570693969727
4982710779.08218,-58.5540161132813
4983778014.9413,-77.3789520263672
4984845250.80043,-64.1988677978516
4985912486.65955,-71.2978897094727
4986979722.51868,-58.4308891296387
4988046958.3778,-80.4072265625
4989114194.23693,-58.3241233825684
4990181430.09605,-81.5660247802734
4991248665.95518,-60.6735191345215
4992315901.8143,-78.9979629516602
4993383137.67343,-60.4550437927246
4994450373.53255,-67.3901748657227
4995517609.39168,-22.6137027740479
4996584845.2508,-10.3669881820679
4997652081.10993,-2.88927817344666
4998719316.96905,1.40909683704376
4999786552.82817,3.06904983520508
5000853788.6873,1.32551181316376
5001921024.54642,3.08321118354797
5002988260.40555,-3.85632801055908
5004055496.26467,-12.3936195373535
5005122732.1238,-25.1700248718262
5006189967.98292,-44.5263137817383
5007257203.84205,-75.326301574707
5008324439.70117,-61.0114784240723
5009391675.5603,-76.6453170776367
5010458911.41942,-62.7824783325195
5011526147.27855,-71.6504898071289
5012593383.13767,-59.4037780761719
5013660618.9968,-88.2106170654297
5014727854.85592,-63.2340698242188
5015795090.71505,-78.7870635986328
5016862326.57417,-57.2294387817383
5017929562.4333,-87.0504913330078
5018996798.29242,-60.9671287536621
5020064034.15155,-78.2766265869141
5021131270.01067,-59.4147453308105
5022198505.8698,-79.9822158813477
5023265741.72892,-59.0397300720215
5024332977.58805,-78.8921051025391
5025400213.44717,-60.5424766540527
5026467449.3063,-76.3593139648438
5027534685.16542,-62.0231781005859
